Current Board,Optimal Move
120212102,120212112
120212110,122212110
120212112,122212112
120212120,121212120
120212121,122212121
120212201,121212201
120212210,121212210
120212211,122212211
120220001,121220001
120220010,121220010
120220011,122220011
120220100,121220100
120220101,122220101
120220110,122220110
120220111,120222111
120220112,121220112
120220121,121220121
120220211,121220211
120221000,120221100
120221001,122221001
120221010,120221012
120221011,122221011
120221012,121221012
120221021,121221021
120221100,122221100
120221101,120221121
120221102,121221102
120221110,120221112
120221112,122221112
120221120,121221120
120221121,122221121
120221201,120221211
120221210,121221210
120221211,122221211
120222011,121222011
120222101,121222101
120222110,121222110
120222111,122222111
121000000,121020000
121000002,121200002
121000012,121200012
121000020,121200020
121000021,121020021
121000022,121001022
121000102,121200102
121000120,121020120
121000122,121200122
121000200,121200200
121000201,121200201
121000202,121100202
121000210,121020210
121000212,121200212
121000220,121100220
121000221,121200221
121001002,121001022
121001020,121021020
121001022,121201022
121001122,121021122
121001200,121001202
121001202,121201202
121001212,121201212
121001220,121201220
121001221,121021221
121001222,121101222
121002000,121002200
121002001,121022001
121002002,121002012
121002010,121022010
121002012,121002212
121002020,121102020
121002021,121202021
121002100,121202100
121002102,121202102
121002112,121202112
121002120,121202120
121002121,121022121
121002122,121102122
121002200,121102200
121002201,121202201
121002210,121002212
121002211,121022211
121002212,121102212
121002221,121102221
121010002,121010202
121010020,121210020
121010022,121210022
121010122,121210122
121010200,121010202
121010202,121210202
121010212,121210212
121010220,121210220
121010221,121210221
121010222,121110222
121011022,121011222
121011202,121011222
121011220,121011222
121011222,121211222
121012000,121212000
121012002,121212002
121012012,121012212
121012020,121212020
121012021,121212021
121012022,121112022
121012102,121212102
121012120,121212120
121012122,121212122
121012200,121212200
121012201,121212201
121012202,121112202
121012210,121012212
121012212,121212212
121012220,121112220
121012221,121212221
121020000,121220000
121020001,121020021
121020002,121021002
121020010,121220010
121020012,121020212
121020020,121120020
121020021,121220021
121020100,121020120
121020102,121220102
121020112,121220112
121020120,121220120
121020121,121220121
121020122,121021122
121020200,121120200
121020201,121220201
121020210,121020212
121020211,121022211
121020212,121120212
121020221,121120221
121021000,121021020
121021002,121221002
121021012,121221012
121021020,121221020
121021021,121221021
121021022,121121022
121021102,121021122
121021120,121221120
121021122,121221122
121021200,121221200
121021201,121021221
121021202,121121202
121021210,121021212
121021212,121221212
121021220,121121220
121021221,121221221
121022000,121022001
121022001,121022201
121022010,121022210
121022011,121222011
121022012,121122012
121022021,121122021
121022100,121022102
121022101,121222101
121022102,121022112
121022110,121222110
121022112,121222112
121022120,121022121
121022121,121222121
121022201,121122201
121022210,121122210
121022211,121222211
121100002,121100202
121100020,121120020
121100022,121102022
121100122,121120122
121100200,121100220
121100202,121120202
121100212,121120212
121100220,121102220
121100221,121120221
121100222,121110222
121101022,121121022
121101202,121101222
121101220,121121220
121101222,121121222
121102000,121102200
121102002,121122002
121102012,121102212
121102020,121102220
121102021,121122021
121102022,121112022
121102102,121122102
121102120,121122120
121102122,121122122
121102200,121122200
121102201,121122201
121102202,121112202
121102210,121122210
121102212,121122212
121102220,121112220
121102221,121122221
121110022,121110222
121110202,121110222
121110220,121110222
121110222,121112222
121112002,121112202
121112020,121112220
121112022,121112222
121112200,121112202
121112202,121112222
121112220,121112222
121120000,121120020
121120002,121122002
121120012,121120212
121120020,121122020
121120021,121122021
121120022,121121022
121120102,121122102
121120120,121122120
121120122,121122122
121120200,121122200
121120201,121120221
121120202,121121202
121120210,121122210
121120212,121122212
121120220,121121220
121120221,121122221
121121002,121121022
121121020,121121220
121121022,121121222
121121200,121121220
121121202,121121222
121121220,121121222
121122000,121122200
121122001,121122021
121122002,121122012
121122010,121122210
121122012,121122212
121122020,121122021
121122021,121122221
121122100,121122120
121122102,121122122
121122120,121122122
121122200,121122210
121122201,121122221
121122210,121122212
121200000,121200200
121200001,121220001
121200002,121201002
121200010,121220010
121200012,121200212
121200020,121210020
121200021,121202021
121200100,121220100
121200102,121220102
121200112,121220112
121200120,121202120
121200121,121220121
121200122,121201122
121200200,121200210
121200201,121220201
121200210,121200212
121200211,121220211
121200212,121210212
121200221,121210221
121201000,121201002
121201002,121221002
121201012,121221012
121201020,121201220
121201021,121221021
121201022,121211022
121201102,121221102
121201120,121221120
121201122,121221122
121201200,121221200
121201201,121221201
121201202,121211202
121201210,121201212
121201212,121221212
121201220,121211220
121201221,121221221
121202000,121202010
121202001,121202201
121202010,121202210
121202011,121222011
121202012,121212012
121202021,121202121
121202100,121202120
121202101,121222101
121202102,121202112
121202110,121222110
121202112,121222112
121202120,121202121
121202121,121222121
121202201,121202211
121202210,121212210
121202211,121222211
121210000,121212000
121210002,121212002
121210012,121210212
121210020,121212020
121210021,121212021
121210022,121211022
121210102,121212102
121210120,121212120
121210122,121212122
121210200,121212200
121210201,121212201
121210202,121211202
121210210,121210212
121210212,121212212
121210220,121211220
121210221,121212221
121211002,121211202
121211020,121211220
121211022,121211222
121211200,121211202
121211202,121211222
121211220,121211222
121212000,121212020
121212001,121212201
121212002,121212012
121212010,121212210
121212012,121212212
121212020,121212120
121212021,121212221
121212100,121212120
121212102,121212122
121212120,121212122
121212200,121212210
121212201,121212221
121212210,121212212
121220000,121220100
121220001,121220201
121220010,121220210
121220011,121222011
121220012,121221012
121220021,121221021
121220100,121220102
121220101,121222101
121220102,121221102
121220110,121222110
121220112,121222112
121220120,121221120
121220121,121222121
121220201,121220211
121220210,121221210
121220211,121222211
121221000,121221200
121221001,121221021
121221002,121221102
121221010,121221012
121221012,121221212
121221020,121221120
121221021,121221221
121221100,121221120
121221102,121221122
121221120,121221122
121221200,121221210
121221201,121221221
121221210,121221212
121222001,121222101
121222010,121222110
121222011,121222211
121222100,121222110
121222101,121222121
121222110,121222112
122000000,122001000
122000001,122200001
122000010,122200010
122000011,122200011
122000012,122010012
122000021,122100021
122000100,122200100
122000101,122200101
122000102,122010102
122000110,122200110
122000112,122200112
122000120,122010120
122000121,122200121
122000201,122100201
122000210,122100210
122000211,122200211
122001000,122201000
122001001,122021001
122001002,122001012
122001010,122201010
122001012,122201012
122001020,122101020
122001021,122201021
122001100,122201100
122001102,122201102
122001112,122201112
122001120,122201120
122001121,122021121
122001122,122011122
122001200,122001210
122001201,122201201
122001210,122201210
122001211,122021211
122001212,122101212
122001221,122101221
122002001,122102001
122002010,122102010
122002011,122202011
122002100,122012100
122002101,122202101
122002110,122202110
122002111,122202111
122002112,122012112
122002121,122102121
122002211,122102211
122010000,122210000
122010001,122210001
122010002,122010012
122010010,122010012
122010012,122210012
122010020,122110020
122010021,122210021
122010100,122210100
122010102,122210102
122010112,122012112
122010120,122210120
122010121,122210121
122010122,122011122
122010200,122110200
122010201,122210201
122010210,122210210
122010211,122210211
122010212,122110212
122010221,122110221
122011000,122211000
122011002,122211002
122011012,122211012
122011020,122211020
122011021,122211021
122011022,122011122
122011102,122211102
122011120,122211120
122011122,122211122
122011200,122211200
122011201,122211201
122011202,122011212
122011210,122211210
122011212,122211212
122011220,122111220
122011221,122211221
122012000,122112000
122012001,122212001
122012010,122212010
122012011,122212011
122012012,122112012
122012021,122112021
122012100,122212100
122012101,122212101
122012102,122012112
122012110,122012112
122012112,122212112
122012120,122112120
122012121,122212121
122012201,122112201
122012210,122112210
122012211,122212211
122020001,122021001
122020010,122021010
122020011,122220011
122020100,122021100
122020101,122220101
122020110,122220110
122020111,122220111
122020112,122021112
122020121,122021121
122020211,122120211
122021000,122021001
122021001,122221001
122021010,122221010
122021011,122021211
122021012,122121012
122021021,122121021
122021100,122221100
122021101,122021121
122021102,122021112
122021110,122221110
122021112,122221112
122021120,122021121
122021121,122221121
122021201,122121201
122021210,122121210
122021211,122221211
122022011,122122011
122022101,122122101
122022110,122122110
122022111,122222111
122100000,122120000
122100001,122120001
122100002,122110002
122100010,122100210
122100012,122120012
122100020,122110020
122100021,122102021
122100100,122120100
122100102,122120102
122100112,122120112
122100120,122120120
122100121,122120121
122100122,122110122
122100200,122100210
122100201,122102201
122100210,122102210
122100211,122120211
122100212,122110212
122100221,122101221
122101000,122121000
122101002,122121002
122101012,122121012
122101020,122101220
122101021,122121021
122101022,122111022
122101102,122121102
122101120,122121120
122101122,122121122
122101200,122101220
122101201,122121201
122101202,122101212
122101210,122121210
122101212,122121212
122101220,122101221
122101221,122121221
122102000,122112000
122102001,122122001
122102010,122122010
122102011,122122011
122102012,122112012
122102021,122112021
122102100,122122100
122102101,122122101
122102102,122112102
122102110,122122110
122102112,122122112
122102120,122112120
122102121,122122121
122102201,122102211
122102210,122112210
122102211,122122211
122110000,122112000
122110002,122110202
122110012,122112012
122110020,122112020
122110021,122112021
122110022,122111022
122110102,122112102
122110120,122112120
122110122,122112122
122110200,122112200
122110201,122112201
122110202,122110212
122110210,122112210
122110212,122112212
122110220,122111220
122110221,122112221
122111002,122111202
122111020,122111220
122111022,122111222
122111200,122111220
122111202,122111222
122111220,122111222
122112000,122112200
122112001,122112201
122112002,122112012
122112010,122112012
122112012,122112212
122112020,122112120
122112021,122112221
122112100,122112120
122112102,122112122
122112120,122112122
122112200,122112210
122112201,122112221
122112210,122112212
122120000,122121000
122120001,122122001
122120010,122122010
122120011,122120211
122120012,122121012
122120021,122121021
122120100,122122100
122120101,122122101
122120102,122121102
122120110,122122110
122120112,122122112
122120120,122121120
122120121,122122121
122120201,122121201
122120210,122121210
122120211,122122211
122121000,122121002
122121001,122121201
122121002,122121012
122121010,122121210
122121012,122121212
122121020,122121021
122121021,122121221
122121100,122121120
122121102,122121122
122121120,122121122
122121200,122121210
122121201,122121221
122121210,122121212
122122001,122122011
122122010,122122011
122122011,122122211
122122100,122122110
122122101,122122121
122122110,122122112
122200001,122201001
122200010,122201010
122200011,122220011
122200100,122201100
122200101,122220101
122200110,122220110
122200111,122220111
122200112,122210112
122200121,122201121
122200211,122201211
122201000,122201100
122201001,122221001
122201010,122201012
122201011,122221011
122201012,122211012
122201021,122201121
122201100,122201102
122201101,122221101
122201102,122211102
122201110,122201112
122201112,122221112
122201120,122211120
122201121,122221121
122201201,122201211
122201210,122211210
122201211,122221211
122202011,122212011
122202101,122212101
122202110,122212110
122202111,122222111
122210000,122211000
122210001,122212001
122210010,122210210
122210011,122212011
122210012,122211012
122210021,122211021
122210100,122210120
122210101,122212101
122210102,122211102
122210110,122210112
122210112,122212112
122210120,122211120
122210121,122212121
122210201,122211201
122210210,122211210
122210211,122212211
122211000,122211200
122211001,122211201
122211002,122211102
122211010,122211012
122211012,122211212
122211020,122211120
122211021,122211221
122211100,122211102
122211102,122211122
122211120,122211122
122211200,122211210
122211201,122211221
122211210,122211212
122212001,122212101
122212010,122212110
122212011,122212211
122212100,122212110
122212101,122212121
122212110,122212112
122220011,122221011
122220101,122221101
122220110,122221110
122220111,122222111
122221001,122221101
122221010,122221110
122221011,122221211
122221100,122221110
122221101,122221121
122221110,122221112
200000000,210000000
200000001,200020001
200000010,200002010
200000011,200000211
200000012,201000012
200000021,210000021
200000100,200200100
200000101,200000121
200000102,210000102
200000110,200000112
200000112,220000112
200000120,210000120
200000121,200200121
200000201,200000211
200000210,200001210
200000211,220000211
200001000,200001020
200001001,202001001
200001002,210001002
200001010,202001010
200001012,220001012
200001020,210001020
200001021,220001021
200001100,202001100
200001102,220001102
200001112,200021112
200001120,200201120
200001121,202001121
200001122,210001122
200001200,210001200
200001201,220001201
200001210,220001210
200001211,200201211
200001212,201001212
200001221,210001221
200002001,200102001
200002010,200102010
200002011,220002011
200002100,200102100
200002101,200002121
200002110,220002110
200002111,220002111
200002112,200102112
200002121,210002121
200002211,201002211
200010000,200012000
200010001,202010001
200010002,210010002
200010010,220010010
200010012,220010012
200010020,210010020
200010021,200012021
200010100,202010100
200010102,200210102
200010112,220010112
200010120,200210120
200010121,202010121
200010122,210010122
200010200,201010200
200010201,220010201
200010210,220010210
200010211,200210211
200010212,201010212
200010221,210010221
200011000,200211000
200011002,220011002
200011012,220011012
200011020,220011020
200011021,220011021
200011022,210011022
200011102,220011102
200011120,220011120
200011122,200211122
200011200,220011200
200011201,200211201
200011202,210011202
200011210,200211210
200011212,220011212
200011220,210011220
200011221,220011221
200012000,200112000
200012001,200012021
200012010,220012010
200012011,220012011
200012012,201012012
200012021,210012021
200012100,200212100
200012101,220012101
200012102,210012102
200012110,220012110
200012112,220012112
200012120,210012120
200012121,200212121
200012201,201012201
200012210,201012210
200012211,220012211
200020001,210020001
200020010,210020010
200020011,220020011
200020100,210020100
200020101,220020101
200020110,220020110
200020111,220020111
200020112,210020112
200020121,210020121
200020211,210020211
200021000,200121000
200021001,220021001
200021010,220021010
200021011,220021011
200021012,210021012
200021021,210021021
200021100,220021100
200021101,220021101
200021102,210021102
200021110,200021112
200021112,220021112
200021120,200121120
200021121,202021121
200021201,210021201
200021210,210021210
200021211,220021211
200022011,210022011
200022101,210022101
200022110,210022110
200022111,220022111
200100000,200102000
200100001,202100001
200100002,210100002
200100010,202100010
200100012,220100012
200100020,210100020
200100021,200102021
200100100,220100100
200100102,220100102
200100112,200120112
200100120,200102120
200100121,220100121
200100122,210100122
200100200,210100200
200100201,200102201
200100210,200102210
200100211,202100211
200100212,201100212
200100221,210100221
200101000,200121000
200101002,220101002
200101012,200121012
200101020,220101020
200101021,220101021
200101022,210101022
200101102,200121102
200101120,200121120
200101122,220101122
200101200,220101200
200101201,220101201
200101202,210101202
200101210,200121210
200101212,220101212
200101220,210101220
200101221,220101221
200102000,210102000
200102001,200122001
200102010,200102210
200102011,200102211
200102012,200102112
200102021,210102021
200102100,200102120
200102101,200102121
200102102,210102102
200102110,200102112
200102112,220102112
200102120,210102120
200102121,220102121
200102201,210102201
200102210,201102210
200102211,220102211
200110000,200112000
200110002,220110002
200110012,220110012
200110020,200112020
200110021,200112021
200110022,210110022
200110102,220110102
200110120,220110120
200110122,220110122
200110200,200112200
200110201,200112201
200110202,210110202
200110210,220110210
200110212,220110212
200110220,210110220
200110221,200112221
200111002,220111002
200111020,220111020
200111022,220111022
200111122,220111122
200111200,220111200
200111202,220111202
200111212,220111212
200111220,220111220
200111221,220111221
200111222,210111222
200112000,200112200
200112001,220112001
200112002,210112002
200112010,220112010
200112012,220112012
200112020,210112020
200112021,200112221
200112100,202112100
200112102,220112102
200112112,202112112
200112120,220112120
200112121,202112121
200112122,210112122
200112200,201112200
200112201,200112221
200112210,220112210
200112211,220112211
200112212,201112212
200112221,210112221
200120000,200121000
200120001,200122001
200120010,220120010
200120011,200120211
200120012,210120012
200120021,210120021
200120100,220120100
200120101,200120121
200120102,210120102
200120110,200120112
200120112,220120112
200120120,201120120
200120121,202120121
200120201,210120201
200120210,210120210
200120211,220120211
200121000,220121000
200121001,202121001
200121002,210121002
200121010,200121012
200121012,220121012
200121020,200121120
200121021,202121021
200121100,200121102
200121102,220121102
200121112,220121112
200121120,202121120
200121121,220121121
200121122,210121122
200121200,210121200
200121201,220121201
200121210,220121210
200121211,202121211
200121212,210121212
200121221,210121221
200122001,210122001
200122010,210122010
200122011,220122011
200122100,210122100
200122101,220122101
200122110,220122110
200122111,220122111
200122112,210122112
200122121,210122121
200122211,210122211
200200001,210200001
200200010,200201010
200200011,220200011
200200100,210200100
200200101,200200121
200200110,220200110
200200111,220200111
200200112,200201112
200200121,210200121
200200211,210200211
200201000,200211000
200201001,220201001
200201010,220201010
200201011,200201211
200201012,201201012
200201021,210201021
200201100,200201120
200201101,220201101
200201102,210201102
200201110,200201112
200201112,220201112
200201120,210201120
200201121,220201121
200201201,210201201
200201210,210201210
200201211,220201211
200202011,210202011
200202101,210202101
200202110,210202110
200202111,220202111
200210000,200211000
200210001,220210001
200210010,220210010
200210011,200210211
200210012,201210012
200210021,210210021
200210100,200210120
200210101,220210101
200210102,210210102
200210110,220210110
200210112,220210112
200210120,210210120
200210121,200212121
200210201,210210201
200210210,210210210
200210211,220210211
200211000,220211000
200211001,200211201
200211002,210211002
200211010,200211210
200211012,220211012
200211020,210211020
200211021,220211021
200211100,202211100
200211102,200211122
200211112,220211112
200211120,200211122
200211121,202211121
200211122,210211122
200211200,210211200
200211201,220211201
200211210,220211210
200211211,220211211
200211212,210211212
200211221,210211221
200212001,210212001
200212010,201212010
200212011,220212011
200212100,210212100
200212101,200212121
200212110,220212110
200212111,220212111
200212112,210212112
200212121,210212121
200212211,210212211
200220011,210220011
200220101,210220101
200220110,210220110
200220111,220220111
200221001,210221001
200221010,210221010
200221011,220221011
200221100,210221100
200221101,220221101
200221110,220221110
200221111,220221111
200221112,210221112
200221121,210221121
200221211,210221211
200222111,210222111
201000000,221000000
201000001,201002001
201000002,211000002
201000010,201000210
201000012,221000012
201000020,211000020
201000021,201002021
201000100,201020100
201000102,221000102
201000112,201020112
201000120,201200120
201000121,221000121
201000122,211000122
201000200,211000200
201000201,221000201
201000210,221000210
201000211,201200211
201000212,201001212
201000221,211000221
201001000,201001002
201001002,221001002
201001012,201021012
201001020,221001020
201001021,221001021
201001022,211001022
201001102,201021102
201001120,221001120
201001122,221001122
201001200,221001200
201001201,201201201
201001202,211001202
201001210,201201210
201001212,221001212
201001220,211001220
201001221,221001221
201002000,201102000
201002001,221002001
201002010,221002010
201002011,201002211
201002012,201102012
201002021,211002021
201002100,221002100
201002101,221002101
201002102,211002102
201002110,221002110
201002112,221002112
201002120,211002120
201002121,221002121
201002201,211002201
201002210,201102210
201002211,221002211
201010000,201010200
201010002,221010002
201010012,221010012
201010020,221010020
201010021,221010021
201010022,211010022
201010102,221010102
201010120,221010120
201010122,221010122
201010200,221010200
201010201,201210201
201010202,211010202
201010210,201210210
201010212,221010212
201010220,211010220
201010221,221010221
201011002,221011002
201011020,221011020
201011022,221011022
201011122,221011122
201011200,201211200
201011202,221011202
201011212,201211212
201011220,221011220
201011221,201211221
201011222,211011222
201012000,221012000
201012001,201012201
201012002,211012002
201012010,221012010
201012012,221012012
201012020,211012020
201012021,221012021
201012100,221012100
201012102,221012102
201012112,221012112
201012120,221012120
201012121,221012121
201012122,211012122
201012200,201112200
201012201,221012201
201012210,221012210
201012211,201212211
201012212,201112212
201012221,211012221
201020000,211020000
201020001,221020001
201020010,221020010
201020011,221020011
201020012,211020012
201020021,211020021
201020100,221020100
201020101,221020101
201020102,211020102
201020110,201020112
201020112,221020112
201020120,201120120
201020121,201220121
201020201,211020201
201020210,211020210
201020211,221020211
201021000,221021000
201021001,221021001
201021002,211021002
201021010,201021012
201021012,221021012
201021020,211021020
201021021,201221021
201021100,201021102
201021102,221021102
201021112,221021112
201021120,201221120
201021121,221021121
201021122,211021122
201021200,211021200
201021201,221021201
201021210,221021210
201021211,201221211
201021212,211021212
201021221,211021221
201022001,211022001
201022010,211022010
201022011,221022011
201022100,211022100
201022101,221022101
201022110,221022110
201022111,201222111
201022112,211022112
201022121,211022121
201022211,211022211
201100000,201120000
201100002,221100002
201100012,201120012
201100020,201102020
201100021,201102021
201100022,211100022
201100102,201120102
201100120,201120120
201100122,221100122
201100200,221100200
201100201,201102201
201100202,211100202
201100210,201120210
201100212,221100212
201100220,211100220
201100221,201102221
201101002,201121002
201101020,221101020
201101022,221101022
201101122,201121122
201101200,221101200
201101202,221101202
201101212,201121212
201101220,221101220
201101221,221101221
201101222,211101222
201102000,221102000
201102001,201122001
201102002,211102002
201102010,201122010
201102012,221102012
201102020,211102020
201102021,201102221
201102100,201122100
201102102,221102102
201102112,201122112
201102120,221102120
201102121,201122121
201102122,211102122
201102200,211102200
201102201,221102201
201102210,221102210
201102211,221102211
201102212,211102212
201102221,211102221
201110002,221110002
201110020,221110020
201110022,221110022
201110122,221110122
201110200,201112200
201110202,221110202
201110212,221110212
201110220,221110220
201110221,201112221
201110222,211110222
201111022,221111022
201111202,221111202
201111220,221111220
201111222,221111222
201112000,201112200
201112002,221112002
201112012,221112012
201112020,221112020
201112021,201112221
201112022,211112022
201112102,221112102
201112120,221112120
201112122,221112122
201112200,221112200
201112201,221112201
201112202,211112202
201112210,221112210
201112212,221112212
201112220,211112220
201112221,221112221
201120000,221120000
201120001,201122001
201120002,211120002
201120010,201120012
201120012,221120012
201120020,201120120
201120021,201122021
201120100,201120102
201120102,221120102
201120112,221120112
201120120,201122120
201120121,221120121
201120122,211120122
201120200,211120200
201120201,201122201
201120210,221120210
201120211,201122211
201120212,211120212
201120221,211120221
201121000,201121002
201121002,221121002
201121012,221121012
201121020,201121220
201121021,221121021
201121022,211121022
201121102,221121102
201121120,221121120
201121122,221121122
201121200,221121200
201121201,221121201
201121202,211121202
201121210,201121212
201121212,221121212
201121220,211121220
201121221,221121221
201122000,211122000
201122001,201122201
201122010,221122010
201122011,201122211
201122012,211122012
201122021,211122021
201122100,221122100
201122101,201122121
201122102,211122102
201122110,201122112
201122112,221122112
201122120,211122120
201122121,221122121
201122201,211122201
201122210,211122210
201122211,221122211
201200000,211200000
201200001,221200001
201200010,221200010
201200011,201200211
201200012,201201012
201200021,211200021
201200100,221200100
201200101,221200101
201200102,211200102
201200110,221200110
201200112,221200112
201200120,211200120
201200121,221200121
201200201,211200201
201200210,211200210
201200211,221200211
201201000,221201000
201201001,201201201
201201002,211201002
201201010,201201210
201201012,221201012
201201020,211201020
201201021,221201021
201201100,221201100
201201102,221201102
201201112,201221112
201201120,221201120
201201121,221201121
201201122,211201122
201201200,211201200
201201201,221201201
201201210,221201210
201201211,221201211
201201212,211201212
201201221,211201221
201202001,211202001
201202010,211202010
201202011,221202011
201202100,211202100
201202101,221202101
201202110,221202110
201202111,201222111
201202112,211202112
201202121,211202121
201202211,211202211
201210000,221210000
201210001,201210201
201210002,211210002
201210010,201210210
201210012,221210012
201210020,211210020
201210021,221210021
201210100,221210100
201210102,221210102
201210112,221210112
201210120,221210120
201210121,221210121
201210122,211210122
201210200,211210200
201210201,221210201
201210210,221210210
201210211,221210211
201210212,211210212
201210221,211210221
201211000,201211200
201211002,221211002
201211012,201211212
201211020,221211020
201211021,201211221
201211022,211211022
201211102,221211102
201211120,221211120
201211122,221211122
201211200,221211200
201211201,221211201
201211202,211211202
201211210,221211210
201211212,221211212
201211220,211211220
201211221,221211221
201212000,211212000
201212001,221212001
201212010,221212010
201212011,201212211
201212012,211212012
201212021,211212021
201212100,221212100
201212101,221212101
201212102,211212102
201212110,221212110
201212112,221212112
201212120,211212120
201212121,221212121
201212201,211212201
201212210,211212210
201212211,221212211
201220001,211220001
201220010,211220010
201220011,221220011
201220100,211220100
201220101,221220101
201220110,221220110
201220111,201222111
201220112,211220112
201220121,211220121
201220211,211220211
201221000,211221000
201221001,221221001
201221010,221221010
201221011,201221211
201221012,211221012
201221021,211221021
201221100,221221100
201221101,221221101
201221102,211221102
201221110,201221112
201221112,221221112
201221120,211221120
201221121,221221121
201221201,211221201
201221210,211221210
201221211,221221211
201222011,211222011
201222101,211222101
201222110,211222110
201222111,221222111
202000001,202001001
202000010,202100010
202000011,202200011
202000100,202100100
202000101,202200101
202000110,202200110
202000111,222000111
202000112,202100112
202000121,212000121
202000211,202100211
202001000,202001010
202001001,202201001
202001010,202201010
202001011,222001011
202001012,202001112
202001021,212001021
202001100,202201100
202001101,222001101
202001102,202001112
202001110,222001110
202001112,202201112
202001120,212001120
202001121,202201121
202001201,212001201
202001210,202001211
202001211,222001211
202002011,212002011
202002101,212002101
202002110,212002110
202002111,202202111
202010000,202010100
202010001,202210001
202010010,202210010
202010011,222010011
202010012,202110012
202010021,212010021
202010100,202210100
202010101,222010101
202010102,212010102
202010110,222010110
202010112,202210112
202010120,212010120
202010121,202210121
202010201,212010201
202010210,202110210
202010211,202012211
202011000,202211000
202011001,222011001
202011002,212011002
202011010,222011010
202011012,202211012
202011020,212011020
202011021,202211021
202011100,222011100
202011102,202211102
202011112,222011112
202011120,202211120
202011121,222011121
202011122,212011122
202011200,212011200
202011201,202011221
202011210,202011212
202011211,222011211
202011212,212011212
202011221,212011221
202012001,202112001
202012010,202112010
202012011,202212011
202012100,202112100
202012101,202212101
202012110,202212110
202012111,222012111
202012112,202112112
202012121,212012121
202012211,202112211
202020011,212020011
202020101,212020101
202020110,212020110
202020111,202220111
202021001,202121001
202021010,212021010
202021011,202221011
202021100,202121100
202021101,202221101
202021110,202221110
202021111,222021111
202021112,212021112
202021121,212021121
202021211,212021211
202022111,212022111
202100000,202100100
202100001,202120001
202100010,202120010
202100011,222100011
202100012,202100112
202100021,212100021
202100100,202120100
202100101,222100101
202100102,212100102
202100110,222100110
202100112,222100112
202100120,212100120
202100121,202120121
202100201,202100211
202100210,202100211
202100211,202102211
202101000,202121000
202101001,222101001
202101002,212101002
202101010,222101010
202101012,202101212
202101020,212101020
202101021,202121021
202101100,222101100
202101102,202101122
202101112,222101112
202101120,202121120
202101121,222101121
202101122,212101122
202101200,212101200
202101201,202101221
202101210,202101212
202101211,222101211
202101212,212101212
202101221,212101221
202102001,202112001
202102010,212102010
202102011,202122011
202102100,202112100
202102101,202122101
202102110,202122110
202102111,222102111
202102112,212102112
202102121,212102121
202102211,212102211
202110000,202112000
202110001,222110001
202110002,212110002
202110010,222110010
202110012,202110212
202110020,212110020
202110021,202112021
202110100,222110100
202110102,202110122
202110112,222110112
202110120,202112120
202110121,222110121
202110122,212110122
202110200,212110200
202110201,202112201
202110210,202112210
202110211,222110211
202110212,212110212
202110221,212110221
202111000,222111000
202111002,202111202
202111012,222111012
202111020,202111220
202111021,222111021
202111022,212111022
202111102,222111102
202111120,222111120
202111122,222111122
202111200,202111220
202111201,222111201
202111202,212111202
202111210,222111210
202111212,222111212
202111220,212111220
202111221,222111221
202112000,202112100
202112001,202112201
202112010,202112210
202112011,222112011
202112012,202112112
202112021,212112021
202112100,202112120
202112101,222112101
202112102,212112102
202112110,222112110
202112112,222112112
202112120,212112120
202112121,222112121
202112201,212112201
202112210,202112211
202112211,222112211
202120001,202121001
202120010,212120010
202120011,202122011
202120100,202121100
202120101,202122101
202120110,202122110
202120111,222120111
202120112,212120112
202120121,212120121
202120211,212120211
202121000,212121000
202121001,202121021
202121010,222121010
202121011,222121011
202121012,212121012
202121021,212121021
202121100,202121120
202121101,222121101
202121102,212121102
202121110,222121110
202121112,222121112
202121120,212121120
202121121,222121121
202121201,212121201
202121210,212121210
202121211,222121211
202122011,212122011
202122101,212122101
202122110,212122110
202122111,222122111
202200011,212200011
202200101,212200101
202200110,212200110
202200111,202220111
202201001,202211001
202201010,212201010
202201011,202221011
202201100,202211100
202201101,202221101
202201110,202221110
202201111,222201111
202201112,212201112
202201121,212201121
202201211,212201211
202202111,212202111
202210001,202211001
202210010,202211010
202210011,202212011
202210100,202211100
202210101,202212101
202210110,202212110
202210111,222210111
202210112,202211112
202210121,212210121
202210211,212210211
202211000,202211001
202211001,202211021
202211010,202211012
202211011,222211011
202211012,202211112
202211021,212211021
202211100,202211120
202211101,222211101
202211102,212211102
202211110,222211110
202211112,222211112
202211120,212211120
202211121,222211121
202211201,212211201
202211210,212211210
202211211,222211211
202212011,212212011
202212101,212212101
202212110,212212110
202212111,222212111
202220111,212220111
202221011,212221011
202221101,212221101
202221110,212221110
202221111,222221111
210000000,212000000
210000001,210020001
210000002,211000002
210000010,210020010
210000012,212000012
210000020,211000020
210000021,212000021
210000100,210020100
210000102,212000102
210000112,210020112
210000120,212000120
210000121,212000121
210000122,210100122
210000200,211000200
210000201,212000201
210000210,212000210
210000211,210200211
210000212,211000212
210000221,210010221
210001000,210001200
210001002,212001002
210001012,210021012
210001020,212001020
210001021,212001021
210001022,211001022
210001102,210021102
210001120,212001120
210001122,212001122
210001200,212001200
210001201,210201201
210001202,211001202
210001210,210201210
210001212,212001212
210001220,211001220
210001221,212001221
210002000,210102000
210002001,212002001
210002010,212002010
210002011,212002011
210002012,211002012
210002021,211002021
210002100,210002120
210002101,210002121
210002102,210102102
210002110,212002110
210002112,210202112
210002120,210102120
210002121,212002121
210002201,211002201
210002210,211002210
